level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N2,名詞：日常・生活（N2）,催事,催事[さいじ],さいじ,saiji,名,（百貨等）特賣活動,デパートの 催事[さいじ] 会場[かいじょう]に 人[ひと]が 集[あつ]まっています。,百貨公司的特賣會場聚集了很多人。
N2,名詞：日常・生活（N2）,祭典,祭典[さいてん],さいてん,saiten,名,慶典、盛典,スポーツの 祭典[さいてん]が 今日[きょう] 開幕[かいまく]しました。,體育的盛典今天開幕了。
N2,名詞：日常・生活（N2）,儀式,儀式[ぎしき],ぎしき,gishiki,名,儀式,伝統的[でんとうてき]な 儀式[ぎしき]が 行[おこな]われました。,舉行了傳統的儀式。
N2,名詞：日常・生活（N2）,式典,式典[しきてん],しきてん,shikiten,名,典禮,卒業[そつぎょう]の 式典[しきてん]に 両親[りょうしん]が 来[き]ました。,父母來參加了畢業典禮。
N2,名詞：日常・生活（N2）,葬儀,葬儀[そうぎ],そうぎ,sōgi,名,葬禮,祖父[そふ]の 葬儀[そうぎ]が 静[しず]かに 行[おこな]われました。,祖父的葬禮靜靜地舉行了。
N2,名詞：日常・生活（N2）,法事,法事[ほうじ],ほうじ,hōji,名,法事、忌日祭祀,週末[しゅうまつ]に 親戚[しんせき]が 集[あつ]まって 法事[ほうじ]をします。,週末親戚聚在一起做法事。
N2,名詞：日常・生活（N2）,供養,供養[くよう],くよう,kuyō,名,供養、超度,お 寺[てら]で 先祖[せんぞ]の 供養[くよう]をしました。,在寺廟裡供養了祖先。
N2,名詞：日常・生活（N2）,墓参り,墓参[はかまい]り,はかまいり,hakamairi,名,掃墓,家族[かぞく]で 祖父母[そふぼ]の 墓参[はかまい]りに 行[い]きました。,全家一起去給祖父母掃墓。
N2,名詞：日常・生活（N2）,初詣,初詣[はつもうで],はつもうで,hatsumōde,名,新年初次參拜,元日[がんじつ]に 神社[じんじゃ]へ 初詣[はつもうで]に 行[い]きました。,元旦到神社做新年初次參拜。
N2,名詞：日常・生活（N2）,縁起,縁起[えんぎ],えんぎ,engi,名,吉凶兆頭、彩頭,この 置物[おきもの]は 縁起[えんぎ]がいいと 言[い]われています。,據說這個擺飾很有好彩頭。
N2,名詞：日常・生活（N2）,迷信,迷信[めいしん],めいしん,meishin,名,迷信,それはただの 迷信[めいしん]で、 科学的[かがくてき]ではありません。,那只是迷信，並不科學。
N2,名詞：日常・生活（N2）,占い,占[うらな]い,うらない,uranai,名,占卜、算命,雑誌[ざっし]で 今日[きょう]の 占[うらな]いを 読[よ]みました。,我在雜誌上看了今天的占卜。
N2,名詞：日常・生活（N2）,運勢,運勢[うんせい],うんせい,unsei,名,運勢,新年[しんねん]の 運勢[うんせい]を 占[うらな]ってもらいました。,我請人算了新年的運勢。
N2,名詞：日常・生活（N2）,家系,家系[かけい],かけい,kakei,名,家系、世系,彼[かれ]は 医者[いしゃ]の 家系[かけい]に 生[う]まれました。,他出生於醫生世家。
N2,名詞：日常・生活（N2）,家柄,家柄[いえがら],いえがら,iegara,名,門第、家世,彼女[かのじょ]は 立派[りっぱ]な 家柄[いえがら]の 出身[しゅっしん]です。,她出身於很好的門第。
N2,名詞：日常・生活（N2）,血統,血統[けっとう],けっとう,kettō,名,血統,この 犬[いぬ]は 良[よ]い 血統[けっとう]を 持[も]っています。,這隻狗有良好的血統。
N2,名詞：日常・生活（N2）,親族,親族[しんぞく],しんぞく,shinzoku,名,親屬,結婚式[けっこんしき]に 親族[しんぞく]が 大勢[おおぜい] 集[あつ]まりました。,婚禮上聚集了許多親屬。
N2,名詞：日常・生活（N2）,一族,一族[いちぞく],いちぞく,ichizoku,名,一族、家族,あの 一族[いちぞく]は 昔[むかし]から 有名[ゆうめい]です。,那個家族從以前就很有名。
N2,名詞：日常・生活（N2）,所帯,所帯[しょたい],しょたい,shotai,名,家庭、家計,結婚[けっこん]して 新[あたら]しい 所帯[しょたい]を 持[も]ちました。,結婚後成立了新的家庭。
N2,名詞：日常・生活（N2）,暮らし,暮[く]らし,くらし,kurashi,名,生活,都会[とかい]の 暮[く]らしにやっと 慣[な]れました。,我終於習慣了都市的生活。
N2,名詞：日常・生活（N2）,生業,生業[なりわい],なりわい,nariwai,名,生計、營生,彼[かれ]は 漁業[ぎょぎょう]を 生業[なりわい]にしています。,他以漁業為生。
N2,名詞：日常・生活（N2）,炊事,炊事[すいじ],すいじ,suiji,名,做飯、炊事,母[はは]は 毎日[まいにち] 炊事[すいじ]や 洗濯[せんたく]で 忙[いそが]しいです。,母親每天為做飯洗衣而忙碌。
N2,名詞：日常・生活（N2）,裁縫,裁縫[さいほう],さいほう,saihō,名,縫紉,祖母[そぼ]は 裁縫[さいほう]がとても 上手[じょうず]です。,祖母很擅長縫紉。
N2,名詞：日常・生活（N2）,繕い,繕[つくろ]い,つくろい,tsukuroi,名,修補、縫補,母[はは]が 服[ふく]の 繕[つくろ]いをしてくれました。,母親幫我補了衣服。
N2,名詞：日常・生活（N2）,片付け,片付[かたづ]け,かたづけ,katazuke,名,收拾、整理,食事[しょくじ]のあとの 片付[かたづ]けは 私[わたし]の 役目[やくめ]です。,飯後的收拾是我的職責。
N2,名詞：日常・生活（N2）,整頓,整頓[せいとん],せいとん,seiton,名,整頓、整理,机[つくえ]の 上[うえ]をきれいに 整頓[せいとん]しました。,我把桌上整理得乾乾淨淨。
N2,名詞：日常・生活（N2）,倹約,倹約[けんやく],けんやく,ken'yaku,名,節儉,将来[しょうらい]のために 毎月[まいつき] 倹約[けんやく]しています。,為了將來每個月都省吃儉用。
N2,名詞：日常・生活（N2）,出費,出費[しゅっぴ],しゅっぴ,shuppi,名,開支、花費,今月[こんげつ]は 出費[しゅっぴ]が 多[おお]くて 大変[たいへん]です。,這個月花費很多很吃力。
N2,名詞：日常・生活（N2）,光熱費,光熱費[こうねつひ],こうねつひ,kōnetsuhi,名,水電瓦斯費,冬[ふゆ]は 光熱費[こうねつひ]が 高[たか]くなります。,冬天的水電瓦斯費會變高。
N2,名詞：日常・生活（N2）,食費,食費[しょくひ],しょくひ,shokuhi,名,伙食費,一人暮[ひとりぐ]らしで 食費[しょくひ]を 節約[せつやく]しています。,一個人住，努力節省伙食費。
N2,名詞：日常・生活（N2）,雑費,雑費[ざっぴ],ざっぴ,zappi,名,雜費,旅行[りょこう]の 雑費[ざっぴ]も 計算[けいさん]に 入[い]れましょう。,也把旅行的雜費算進去吧。
N2,名詞：日常・生活（N2）,仕送り,仕送[しおく]り,しおくり,shiokuri,名,寄生活費,両親[りょうしん]からの 仕送[しおく]りで 生活[せいかつ]しています。,我靠父母寄來的生活費過活。
N2,名詞：日常・生活（N2）,内職,内職[ないしょく],ないしょく,naishoku,名,副業、家庭代工,母[はは]は 家[いえ]で 内職[ないしょく]をしています。,母親在家做家庭代工。
N2,名詞：日常・生活（N2）,副業,副業[ふくぎょう],ふくぎょう,fukugyō,名,副業,週末[しゅうまつ]だけ 副業[ふくぎょう]をしています。,我只在週末做副業。
N2,名詞：日常・生活（N2）,兼業,兼業[けんぎょう],けんぎょう,kengyō,名,兼業,彼[かれ]は 農業[のうぎょう]と 会社員[かいしゃいん]を 兼業[けんぎょう]しています。,他兼做農業和上班族。
N2,名詞：日常・生活（N2）,近所付き合い,近所付き合[きんじょづきあ]い,きんじょづきあい,kinjozukiai,名,鄰里往來,この 町[まち]は 近所付[きんじょづ]き 合[あ]いが 盛[さか]んです。,這個鎮鄰里往來很密切。
N2,名詞：日常・生活（N2）,町内会,町内会[ちょうないかい],ちょうないかい,chōnaikai,名,社區委員會、里民會,町内会[ちょうないかい]の 会議[かいぎ]に 出席[しゅっせき]しました。,我出席了社區委員會的會議。
N2,名詞：日常・生活（N2）,回覧板,回覧板[かいらんばん],かいらんばん,kairanban,名,傳閱板,隣[となり]の 家[いえ]に 回覧板[かいらんばん]を 回[まわ]しました。,我把傳閱板傳給了隔壁鄰居。
N2,名詞：日常・生活（N2）,ゴミ出し,ゴミ出[だ]し,ゴミだし,gomidashi,名,倒垃圾,朝[あさ]のゴミ 出[だ]しは 夫[おっと]の 仕事[しごと]です。,早上倒垃圾是丈夫的工作。
N2,名詞：日常・生活（N2）,分別,分別[ぶんべつ],ぶんべつ,bunbetsu,名,（垃圾）分類,ゴミの 分別[ぶんべつ]は 町[まち]のルールです。,垃圾分類是鎮上的規定。
N2,名詞：日常・生活（N2）,リサイクル,リサイクル,リサイクル,risaikuru,名,回收、再利用,古紙[こし]をリサイクルに 出[だ]しました。,我把舊紙拿去回收了。
N2,名詞：日常・生活（N2）,節電,節電[せつでん],せつでん,setsuden,名,節約用電,夏[なつ]はみんなで 節電[せつでん]に 協力[きょうりょく]します。,夏天大家一起配合節約用電。
N2,名詞：日常・生活（N2）,断水,断水[だんすい],だんすい,dansui,名,停水,工事[こうじ]のため、 午後[ごご]から 断水[だんすい]になります。,因施工，下午開始停水。
N2,名詞：日常・生活（N2）,停電,停電[ていでん],ていでん,teiden,名,停電,台風[たいふう]で 町[まち]が 停電[ていでん]しました。,颱風造成鎮上停電。
N2,名詞：日常・生活（N2）,騒音,騒音[そうおん],そうおん,sōon,名,噪音,工事[こうじ]の 騒音[そうおん]で 夜[よる]も 眠[ねむ]れません。,施工的噪音吵得晚上也睡不著。
N2,名詞：日常・生活（N2）,悪臭,悪臭[あくしゅう],あくしゅう,akushū,名,惡臭,台所[だいどころ]から 悪臭[あくしゅう]がしています。,廚房傳來惡臭。
N2,名詞：日常・生活（N2）,清掃,清掃[せいそう],せいそう,seisō,名,清掃、打掃,毎週[まいしゅう]、 公園[こうえん]の 清掃[せいそう]をしています。,每週打掃公園。
N2,名詞：日常・生活（N2）,防犯,防犯[ぼうはん],ぼうはん,bōhan,名,防盜、治安防範,家[いえ]の 防犯[ぼうはん]のためにカメラをつけました。,為了住家的防盜安裝了攝影機。
N2,名詞：日常・生活（N2）,防災,防災[ぼうさい],ぼうさい,bōsai,名,防災,学校[がっこう]で 防災[ぼうさい]の 訓練[くんれん]を 行[おこな]いました。,學校進行了防災訓練。
N2,名詞：日常・生活（N2）,避難,避難[ひなん],ひなん,hinan,名,避難,地震[じしん]のとき、みんなで 公園[こうえん]へ 避難[ひなん]しました。,地震時大家一起到公園避難。
N2,名詞：日常・生活（N2）,備蓄,備蓄[びちく],びちく,bichiku,名,儲備,災害[さいがい]に 備[そな]えて 水[みず]を 備蓄[びちく]しています。,為防災儲備了飲用水。
N2,名詞：日常・生活（N2）,応急,応急[おうきゅう],おうきゅう,ōkyū,名,應急,けが 人[にん]に 応急[おうきゅう]の 手当[てあ]てをしました。,給傷者做了應急處理。
N2,名詞：日常・生活（N2）,炊飯,炊飯[すいはん],すいはん,suihan,名,煮飯,母[はは]は 毎朝[まいあさ] 早[はや]く 起[お]きて 炊飯[すいはん]します。,母親每天早上早起煮飯。
N2,名詞：日常・生活（N2）,留守番,留守番[るすばん],るすばん,rusuban,名,看家,両親[りょうしん]が 出[で]かけて、 私[わたし]が 留守番[るすばん]をしました。,父母出門了，由我來看家。
N2,名詞：日常・生活（N2）,世間話,世間話[せけんばなし],せけんばなし,sekenbanashi,名,閒聊、家常話,近所[きんじょ]の 人[ひと]と 世間話[せけんばなし]をしました。,我和鄰居閒聊了幾句。
N2,名詞：日常・生活（N2）,立ち話,立ち話[たちばなし],たちばなし,tachibanashi,名,站著聊天,道[みち]で 友達[ともだち]と 立[た]ち 話[ばなし]をしました。,在路上和朋友站著聊了會兒。
N2,名詞：日常・生活（N2）,手入れ,手入[てい]れ,ていれ,teire,名,保養、修整,庭[にわ]の 手入[てい]れは 毎週[まいしゅう]しています。,每週都會整理庭院。
N2,名詞：日常・生活（N2）,洗い物,洗い物[あらいもの],あらいもの,araimono,名,待洗的碗盤,食事[しょくじ]のあとの 洗[あら]い 物[もの]が 残[のこ]っています。,飯後還剩下要洗的碗盤。
N2,名詞：日常・生活（N2）,大掃除,大掃除[おおそうじ],おおそうじ,ōsōji,名,大掃除,年末[ねんまつ]に 家族[かぞく]で 大掃除[おおそうじ]をしました。,年底全家一起大掃除。
N2,名詞：日常・生活（N2）,香典,香典[こうでん],こうでん,kōden,名,奠儀,お 葬式[そうしき]で 香典[こうでん]を 渡[わた]しました。,在葬禮上遞上了奠儀。
N2,名詞：日常・生活（N2）,焼香,焼香[しょうこう],しょうこう,shōkō,名,上香、燒香,参列者[さんれつしゃ]が 順番[じゅんばん]に 焼香[しょうこう]しました。,弔唁者依序上香。
